factor	model_variant	term	gene_id	coefficient	source_weight	selected_nonzero	feature_count	training_n	lambda_1se	alpha	preprocessing	model_role	rna_squared_weight_mass_fraction	orientation_rule	external_outcomes_seen_during_definition
Factor3	ridge314_primary	ENSG00000105369	ENSG00000105369	-0.00675352887573036		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000105374	ENSG00000105374	-0.000574211208856068		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000105472	ENSG00000105472	0.00289386013076042		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000105974	ENSG00000105974	0.0111533552498047		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000106263	ENSG00000106263	0.00243767222851236		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000106333	ENSG00000106333	0.000447758135570345		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000106397	ENSG00000106397	0.00214981589931907		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000106624	ENSG00000106624	-0.000730811213634395		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000106948	ENSG00000106948	-0.00237238556932395		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000107317	ENSG00000107317	-0.00336203248700867		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000107819	ENSG00000107819	0.00888266101180739		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000108405	ENSG00000108405	-0.00972152046600639		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000108602	ENSG00000108602	-0.00726180592895526		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000110047	ENSG00000110047	0.00675937438295231		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000110448	ENSG00000110448	-0.00462111639816378		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000110723	ENSG00000110723	-0.0119788940157117		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000110777	ENSG00000110777	-0.00808893492918139		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000110934	ENSG00000110934	-0.00465865200084199		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000111424	ENSG00000111424	0.00974228911334386		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000111711	ENSG00000111711	0.0035857971526767		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000111817	ENSG00000111817	0.00805756195766348		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000112769	ENSG00000112769	-0.00182846020924507		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000113083	ENSG00000113083	0.00715895838499729		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000113088	ENSG00000113088	-0.00433798928713536		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000113140	ENSG00000113140	0.003691017460064		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000113263	ENSG00000113263	-0.00102422690131555		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000113721	ENSG00000113721	0.0039195307925181		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000114353	ENSG00000114353	0.00106410202636474		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000114790	ENSG00000114790	-0.00996796156801985		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000115008	ENSG00000115008	0.00678271718924438		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000115009	ENSG00000115009	-0.00354251046737355		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000115085	ENSG00000115085	-0.00297788286629796		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000115165	ENSG00000115165	-0.00452700856497726		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000115363	ENSG00000115363	-0.00250686156733936		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000115414	ENSG00000115414	-0.00170191491383026		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000116132	ENSG00000116132	-0.00297009398058124		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000116871	ENSG00000116871	0.0172623474519365		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000117090	ENSG00000117090	-0.00269798811455696		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000117091	ENSG00000117091	-0.00331740340436838		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000117215	ENSG00000117215	0.000377849941992631		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000117308	ENSG00000117308	-0.00122567957979269		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
Factor3	ridge314_primary	ENSG00000117322	ENSG00000117322	-0.00302794572681981		TRUE	314	78	10.0016354656096	0	locked repository tcga.val.df; repeated nested CV; glmnet standardize=TRUE; external GSE53622/24 separately gene-wise re-Z	primary_RNA_proxy_not_full_MOFA_reproduction		retain original MOFA factor orientation; never flip after external outcome	FALSE
